Model,MSO24
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-10
Record Length,50000
Zero Index,24999.50000000
Vertical Units,V

Labels,
TIME,CH1
-8.63020000e-06,1.03020000e-02
-8.62980000e-06,1.03020000e-02
-8.62940000e-06,1.01300000e-02
-8.62900000e-06,1.01300000e-02
-8.62860000e-06,1.03020000e-02
-8.62820000e-06,1.03020000e-02
-8.62780000e-06,1.03020000e-02
-8.62740000e-06,1.03020000e-02
-8.62700000e-06,1.03020000e-02
-8.62660000e-06,1.03020000e-02
-8.62620000e-06,1.03020000e-02
-8.62580000e-06,1.03020000e-02
-8.62540000e-06,1.03020000e-02
-8.62500000e-06,1.04740000e-02
-8.62460000e-06,1.04740000e-02
-8.62420000e-06,1.06460000e-02
-8.62380000e-06,1.06460000e-02
-8.62340000e-06,1.06460000e-02
-8.62300000e-06,1.06460000e-02
-8.62260000e-06,1.04740000e-02
-8.62220000e-06,1.03020000e-02
-8.62180000e-06,1.03020000e-02
-8.62140000e-06,1.01300000e-02
-8.62100000e-06,1.01300000e-02
-8.62060000e-06,1.03020000e-02
-8.62020000e-06,1.03020000e-02
-8.61980000e-06,1.04740000e-02
-8.61940000e-06,1.04740000e-02
-8.61900000e-06,1.04740000e-02
-8.61860000e-06,1.03020000e-02
-8.61820000e-06,1.01300000e-02
-8.61780000e-06,1.01300000e-02
-8.61740000e-06,1.01300000e-02
-8.61700000e-06,1.01300000e-02
-8.61660000e-06,1.01300000e-02
-8.61620000e-06,1.03020000e-02
-8.61580000e-06,1.03020000e-02
-8.61540000e-06,1.03020000e-02
-8.61500000e-06,1.03020000e-02
-8.61460000e-06,1.03020000e-02
-8.61420000e-06,1.04740000e-02
-8.61380000e-06,1.04740000e-02
-8.61340000e-06,1.04740000e-02
-8.61300000e-06,1.04740000e-02
-8.61260000e-06,1.04740000e-02
-8.61220000e-06,1.04740000e-02
-8.61180000e-06,1.06460000e-02
-8.61140000e-06,1.06460000e-02
-8.61100000e-06,1.06460000e-02
-8.61060000e-06,1.04740000e-02
-8.61020000e-06,1.04740000e-02
-8.60980000e-06,1.04740000e-02
-8.60940000e-06,1.04740000e-02
-8.60900000e-06,1.04740000e-02
-8.60860000e-06,1.04740000e-02
-8.60820000e-06,1.06460000e-02
-8.60780000e-06,1.06460000e-02
-8.60740000e-06,1.08180000e-02
-8.60700000e-06,1.08180000e-02
-8.60660000e-06,1.08180000e-02
-8.60620000e-06,1.08180000e-02
-8.60580000e-06,1.06460000e-02
-8.60540000e-06,1.04740000e-02
-8.60500000e-06,1.04740000e-02
-8.60460000e-06,1.04740000e-02
-8.60420000e-06,1.04740000e-02
-8.60380000e-06,1.06460000e-02
-8.60340000e-06,1.06460000e-02
-8.60300000e-06,1.08180000e-02
-8.60260000e-06,1.09900000e-02
-8.60220000e-06,1.09900000e-02
-8.60180000e-06,1.11620000e-02
-8.60140000e-06,1.09900000e-02
-8.60100000e-06,1.09900000e-02
-8.60060000e-06,1.09900000e-02
-8.60020000e-06,1.08180000e-02
-8.59980000e-06,1.08180000e-02
-8.59940000e-06,1.08180000e-02
-8.59900000e-06,1.08180000e-02
-8.59860000e-06,1.08180000e-02
-8.59820000e-06,1.08180000e-02
-8.59780000e-06,1.06460000e-02
-8.59740000e-06,1.06460000e-02
-8.59700000e-06,1.06460000e-02
-8.59660000e-06,1.06460000e-02
-8.59620000e-06,1.08180000e-02
-8.59580000e-06,1.08180000e-02
-8.59540000e-06,1.08180000e-02
-8.59500000e-06,1.08180000e-02
-8.59460000e-06,1.08180000e-02
-8.59420000e-06,1.06460000e-02
-8.59380000e-06,1.06460000e-02
-8.59340000e-06,1.04740000e-02
-8.59300000e-06,1.06460000e-02
-8.59260000e-06,1.06460000e-02
-8.59220000e-06,1.08180000e-02
-8.59180000e-06,1.09900000e-02
-8.59140000e-06,1.09900000e-02
-8.59100000e-06,1.11620000e-02
-8.59060000e-06,1.11620000e-02
-8.59020000e-06,1.09900000e-02
-8.58980000e-06,1.09900000e-02
-8.58940000e-06,1.09900000e-02
-8.58900000e-06,1.08180000e-02
-8.58860000e-06,1.06460000e-02
-8.58820000e-06,1.06460000e-02
-8.58780000e-06,1.08180000e-02
-8.58740000e-06,1.08180000e-02
-8.58700000e-06,1.09900000e-02
-8.58660000e-06,1.09900000e-02
-8.58620000e-06,1.08180000e-02
-8.58580000e-06,1.08180000e-02
-8.58540000e-06,1.08180000e-02
-8.58500000e-06,1.08180000e-02
-8.58460000e-06,1.08180000e-02
-8.58420000e-06,1.08180000e-02
-8.58380000e-06,1.08180000e-02
-8.58340000e-06,1.08180000e-02
-8.58300000e-06,1.08180000e-02
-8.58260000e-06,1.08180000e-02
-8.58220000e-06,1.09900000e-02
-8.58180000e-06,1.09900000e-02
-8.58140000e-06,1.09900000e-02
-8.58100000e-06,1.09900000e-02
-8.58060000e-06,1.08180000e-02
-8.58020000e-06,1.08180000e-02
-8.57980000e-06,1.08180000e-02
-8.57940000e-06,1.09900000e-02
-8.57900000e-06,1.09900000e-02
-8.57860000e-06,1.11620000e-02
-8.57820000e-06,1.11620000e-02
-8.57780000e-06,1.11620000e-02
-8.57740000e-06,1.11620000e-02
-8.57700000e-06,1.09900000e-02
-8.57660000e-06,1.09900000e-02
-8.57620000e-06,1.09900000e-02
-8.57580000e-06,1.09900000e-02
-8.57540000e-06,1.09900000e-02
-8.57500000e-06,1.09900000e-02
-8.57460000e-06,1.09900000e-02
-8.57420000e-06,1.09900000e-02
-8.57380000e-06,1.09900000e-02
-8.57340000e-06,1.09900000e-02
-8.57300000e-06,1.09900000e-02
-8.57260000e-06,1.09900000e-02
-8.57220000e-06,1.09900000e-02
-8.57180000e-06,1.08180000e-02
-8.57140000e-06,1.06460000e-02
-8.57100000e-06,1.06460000e-02
-8.57060000e-06,1.04740000e-02
-8.57020000e-06,1.04740000e-02
-8.56980000e-06,1.04740000e-02
-8.56940000e-06,1.04740000e-02
-8.56900000e-06,1.04740000e-02
-8.56860000e-06,1.04740000e-02
-8.56820000e-06,1.04740000e-02
-8.56780000e-06,1.04740000e-02
-8.56740000e-06,1.04740000e-02
-8.56700000e-06,1.04740000e-02
-8.56660000e-06,1.03020000e-02
-8.56620000e-06,1.03020000e-02
-8.56580000e-06,1.03020000e-02
-8.56540000e-06,1.03020000e-02
-8.56500000e-06,1.03020000e-02
-8.56460000e-06,1.03020000e-02
-8.56420000e-06,1.04740000e-02
-8.56380000e-06,1.04740000e-02
-8.56340000e-06,1.06460000e-02
-8.56300000e-06,1.06460000e-02
-8.56260000e-06,1.06460000e-02
-8.56220000e-06,1.04740000e-02
-8.56180000e-06,1.03020000e-02
-8.56140000e-06,1.01300000e-02
-8.56100000e-06,1.01300000e-02
-8.56060000e-06,1.01300000e-02
-8.56020000e-06,1.01300000e-02
-8.55980000e-06,1.03020000e-02
-8.55940000e-06,1.03020000e-02
-8.55900000e-06,1.04740000e-02
-8.55860000e-06,1.04740000e-02
-8.55820000e-06,1.04740000e-02
-8.55780000e-06,1.04740000e-02
-8.55740000e-06,1.04740000e-02
-8.55700000e-06,1.04740000e-02
-8.55660000e-06,1.03020000e-02
-8.55620000e-06,1.03020000e-02
-8.55580000e-06,1.01300000e-02
-8.55540000e-06,1.01300000e-02
-8.55500000e-06,9.95800000e-03
-8.55460000e-06,9.95800000e-03
-8.55420000e-06,9.95800000e-03
-8.55380000e-06,1.01300000e-02
-8.55340000e-06,1.01300000e-02
-8.55300000e-06,1.01300000e-02
-8.55260000e-06,1.01300000e-02
-8.55220000e-06,9.95800000e-03
-8.55180000e-06,9.95800000e-03
-8.55140000e-06,9.78600000e-03
-8.55100000e-06,9.78600000e-03
-8.55060000e-06,9.78600000e-03
-8.55020000e-06,9.95800000e-03
-8.54980000e-06,1.01300000e-02
-8.54940000e-06,1.01300000e-02
-8.54900000e-06,1.01300000e-02
-8.54860000e-06,1.01300000e-02
-8.54820000e-06,1.01300000e-02
-8.54780000e-06,1.03020000e-02
-8.54740000e-06,1.03020000e-02
-8.54700000e-06,1.04740000e-02
-8.54660000e-06,1.04740000e-02
-8.54620000e-06,1.04740000e-02
-8.54580000e-06,1.04740000e-02
-8.54540000e-06,1.03020000e-02
-8.54500000e-06,1.03020000e-02
-8.54460000e-06,1.01300000e-02
-8.54420000e-06,1.01300000e-02
-8.54380000e-06,1.01300000e-02
-8.54340000e-06,1.01300000e-02
-8.54300000e-06,1.03020000e-02
-8.54260000e-06,1.04740000e-02
-8.54220000e-06,1.04740000e-02
-8.54180000e-06,1.06460000e-02
-8.54140000e-06,1.06460000e-02
-8.54100000e-06,1.06460000e-02
-8.54060000e-06,1.06460000e-02
-8.54020000e-06,1.04740000e-02
-8.53980000e-06,1.06460000e-02
-8.53940000e-06,1.06460000e-02
-8.53900000e-06,1.06460000e-02
-8.53860000e-06,1.08180000e-02
-8.53820000e-06,1.08180000e-02
-8.53780000e-06,1.08180000e-02
-8.53740000e-06,1.08180000e-02
-8.53700000e-06,1.06460000e-02
-8.53660000e-06,1.06460000e-02
-8.53620000e-06,1.04740000e-02
-8.53580000e-06,1.04740000e-02
-8.53540000e-06,1.04740000e-02
-8.53500000e-06,1.06460000e-02
-8.53460000e-06,1.08180000e-02
-8.53420000e-06,1.08180000e-02
-8.53380000e-06,1.08180000e-02
-8.53340000e-06,1.08180000e-02
-8.53300000e-06,1.08180000e-02
-8.53260000e-06,1.09900000e-02
-8.53220000e-06,1.09900000e-02
-8.53180000e-06,1.11620000e-02
-8.53140000e-06,1.11620000e-02
-8.53100000e-06,1.09900000e-02
-8.53060000e-06,1.09900000e-02
-8.53020000e-06,1.09900000e-02
-8.52980000e-06,1.08180000e-02
-8.52940000e-06,1.09900000e-02
-8.52900000e-06,1.09900000e-02
-8.52860000e-06,1.09900000e-02
-8.52820000e-06,1.09900000e-02
-8.52780000e-06,1.11620000e-02
-8.52740000e-06,1.11620000e-02
-8.52700000e-06,1.11620000e-02
-8.52660000e-06,1.11620000e-02
-8.52620000e-06,1.11620000e-02
-8.52580000e-06,1.11620000e-02
-8.52540000e-06,1.11620000e-02
-8.52500000e-06,1.13340000e-02
-8.52460000e-06,1.13340000e-02
-8.52420000e-06,1.13340000e-02
-8.52380000e-06,1.13340000e-02
-8.52340000e-06,1.13340000e-02
-8.52300000e-06,1.13340000e-02
-8.52260000e-06,1.13340000e-02
-8.52220000e-06,1.13340000e-02
-8.52180000e-06,1.13340000e-02
-8.52140000e-06,1.13340000e-02
-8.52100000e-06,1.13340000e-02
-8.52060000e-06,1.13340000e-02
-8.52020000e-06,1.13340000e-02
-8.51980000e-06,1.13340000e-02
-8.51940000e-06,1.13340000e-02
-8.51900000e-06,1.13340000e-02
-8.51860000e-06,1.15060000e-02
-8.51820000e-06,1.16780000e-02
-8.51780000e-06,1.18500000e-02
-8.51740000e-06,1.18500000e-02
-8.51700000e-06,1.16780000e-02
-8.51660000e-06,1.15060000e-02
-8.51620000e-06,1.13340000e-02
-8.51580000e-06,1.11620000e-02
-8.51540000e-06,1.11620000e-02
-8.51500000e-06,1.11620000e-02
-8.51460000e-06,1.11620000e-02
-8.51420000e-06,1.13340000e-02
-8.51380000e-06,1.13340000e-02
-8.51340000e-06,1.13340000e-02
-8.51300000e-06,1.15060000e-02
-8.51260000e-06,1.15060000e-02
-8.51220000e-06,1.15060000e-02
-8.51180000e-06,1.13340000e-02
-8.51140000e-06,1.13340000e-02
-8.51100000e-06,1.13340000e-02
-8.51060000e-06,1.13340000e-02
-8.51020000e-06,1.15060000e-02
-8.50980000e-06,1.15060000e-02
-8.50940000e-06,1.15060000e-02
-8.50900000e-06,1.15060000e-02
-8.50860000e-06,1.13340000e-02
-8.50820000e-06,1.13340000e-02
-8.50780000e-06,1.11620000e-02
-8.50740000e-06,1.11620000e-02
-8.50700000e-06,1.11620000e-02
-8.50660000e-06,1.11620000e-02
-8.50620000e-06,1.09900000e-02
-8.50580000e-06,1.09900000e-02
-8.50540000e-06,1.09900000e-02
-8.50500000e-06,1.09900000e-02
-8.50460000e-06,1.09900000e-02
-8.50420000e-06,1.11620000e-02
-8.50380000e-06,1.13340000e-02
-8.50340000e-06,1.13340000e-02
-8.50300000e-06,1.11620000e-02
-8.50260000e-06,1.11620000e-02
-8.50220000e-06,1.11620000e-02
-8.50180000e-06,1.11620000e-02
-8.50140000e-06,1.13340000e-02
-8.50100000e-06,1.13340000e-02
-8.50060000e-06,1.15060000e-02
-8.50020000e-06,1.16780000e-02
-8.49980000e-06,1.16780000e-02
-8.49940000e-06,1.16780000e-02
-8.49900000e-06,1.15060000e-02
-8.49860000e-06,1.13340000e-02
-8.49820000e-06,1.11620000e-02
-8.49780000e-06,1.09900000e-02
-8.49740000e-06,1.08180000e-02
-8.49700000e-06,1.06460000e-02
-8.49660000e-06,1.04740000e-02
-8.49620000e-06,1.06460000e-02
-8.49580000e-06,1.06460000e-02
-8.49540000e-06,1.08180000e-02
-8.49500000e-06,1.08180000e-02
-8.49460000e-06,1.09900000e-02
-8.49420000e-06,1.11620000e-02
-8.49380000e-06,1.11620000e-02
-8.49340000e-06,1.11620000e-02
-8.49300000e-06,1.09900000e-02
-8.49260000e-06,1.08180000e-02
-8.49220000e-06,1.06460000e-02
-8.49180000e-06,1.04740000e-02
-8.49140000e-06,1.04740000e-02
-8.49100000e-06,1.04740000e-02
-8.49060000e-06,1.06460000e-02
-8.49020000e-06,1.06460000e-02
-8.48980000e-06,1.06460000e-02
-8.48940000e-06,1.04740000e-02
-8.48900000e-06,1.04740000e-02
-8.48860000e-06,1.04740000e-02
-8.48820000e-06,1.03020000e-02
-8.48780000e-06,1.03020000e-02
-8.48740000e-06,1.01300000e-02
-8.48700000e-06,1.01300000e-02
-8.48660000e-06,1.01300000e-02
-8.48620000e-06,1.03020000e-02
-8.48580000e-06,1.04740000e-02
-8.48540000e-06,1.06460000e-02
-8.48500000e-06,1.06460000e-02
-8.48460000e-06,1.04740000e-02
-8.48420000e-06,1.04740000e-02
-8.48380000e-06,1.03020000e-02
-8.48340000e-06,1.03020000e-02
-8.48300000e-06,1.04740000e-02
-8.48260000e-06,1.04740000e-02
-8.48220000e-06,1.06460000e-02
-8.48180000e-06,1.06460000e-02
-8.48140000e-06,1.06460000e-02
-8.48100000e-06,1.06460000e-02
-8.48060000e-06,1.06460000e-02
-8.48020000e-06,1.04740000e-02
-8.47980000e-06,1.04740000e-02
-8.47940000e-06,1.04740000e-02
-8.47900000e-06,1.04740000e-02
-8.47860000e-06,1.04740000e-02
-8.47820000e-06,1.04740000e-02
-8.47780000e-06,1.04740000e-02
-8.47740000e-06,1.04740000e-02
-8.47700000e-06,1.04740000e-02
-8.47660000e-06,1.04740000e-02
-8.47620000e-06,1.03020000e-02
-8.47580000e-06,1.03020000e-02
-8.47540000e-06,1.03020000e-02
-8.47500000e-06,1.01300000e-02
-8.47460000e-06,9.95800000e-03
-8.47420000e-06,9.95800000e-03
-8.47380000e-06,9.78600000e-03
-8.47340000e-06,9.61400000e-03
-8.47300000e-06,9.61400000e-03
-8.47260000e-06,9.61400000e-03
-8.47220000e-06,9.78600000e-03
-8.47180000e-06,9.78600000e-03
-8.47140000e-06,9.95800000e-03
-8.47100000e-06,1.01300000e-02
-8.47060000e-06,1.01300000e-02
-8.47020000e-06,1.01300000e-02
-8.46980000e-06,1.01300000e-02
-8.46940000e-06,1.01300000e-02
-8.46900000e-06,1.01300000e-02
-8.46860000e-06,1.01300000e-02
-8.46820000e-06,1.01300000e-02
-8.46780000e-06,1.01300000e-02
-8.46740000e-06,1.01300000e-02
-8.46700000e-06,1.03020000e-02
-8.46660000e-06,1.03020000e-02
-8.46620000e-06,1.03020000e-02
-8.46580000e-06,1.04740000e-02
-8.46540000e-06,1.03020000e-02
-8.46500000e-06,1.03020000e-02
-8.46460000e-06,1.03020000e-02
-8.46420000e-06,1.03020000e-02
-8.46380000e-06,1.01300000e-02
-8.46340000e-06,1.01300000e-02
-8.46300000e-06,1.01300000e-02
-8.46260000e-06,1.01300000e-02
-8.46220000e-06,1.01300000e-02
-8.46180000e-06,1.01300000e-02
-8.46140000e-06,1.01300000e-02
-8.46100000e-06,1.01300000e-02
-8.46060000e-06,1.03020000e-02
-8.46020000e-06,1.03020000e-02
-8.45980000e-06,1.03020000e-02
-8.45940000e-06,1.04740000e-02
-8.45900000e-06,1.04740000e-02
-8.45860000e-06,1.06460000e-02
-8.45820000e-06,1.06460000e-02
-8.45780000e-06,1.06460000e-02
-8.45740000e-06,1.04740000e-02
-8.45700000e-06,1.04740000e-02
-8.45660000e-06,1.04740000e-02
-8.45620000e-06,1.04740000e-02
-8.45580000e-06,1.04740000e-02
-8.45540000e-06,1.06460000e-02
-8.45500000e-06,1.06460000e-02
-8.45460000e-06,1.06460000e-02
-8.45420000e-06,1.06460000e-02
-8.45380000e-06,1.06460000e-02
-8.45340000e-06,1.06460000e-02
-8.45300000e-06,1.08180000e-02
-8.45260000e-06,1.08180000e-02
-8.45220000e-06,1.09900000e-02
-8.45180000e-06,1.09900000e-02
-8.45140000e-06,1.09900000e-02
-8.45100000e-06,1.11620000e-02
-8.45060000e-06,1.11620000e-02
-8.45020000e-06,1.11620000e-02
-8.44980000e-06,1.11620000e-02
-8.44940000e-06,1.09900000e-02
-8.44900000e-06,1.09900000e-02
-8.44860000e-06,1.09900000e-02
-8.44820000e-06,1.08180000e-02
-8.44780000e-06,1.08180000e-02
-8.44740000e-06,1.08180000e-02
-8.44700000e-06,1.08180000e-02
-8.44660000e-06,1.08180000e-02
-8.44620000e-06,1.08180000e-02
-8.44580000e-06,1.08180000e-02
-8.44540000e-06,1.08180000e-02
-8.44500000e-06,1.08180000e-02
-8.44460000e-06,1.08180000e-02
-8.44420000e-06,1.08180000e-02
-8.44380000e-06,1.09900000e-02
-8.44340000e-06,1.11620000e-02
-8.44300000e-06,1.11620000e-02
-8.44260000e-06,1.11620000e-02
-8.44220000e-06,1.11620000e-02
-8.44180000e-06,1.09900000e-02
-8.44140000e-06,1.09900000e-02
-8.44100000e-06,1.09900000e-02
-8.44060000e-06,1.09900000e-02
-8.44020000e-06,1.09900000e-02
-8.43980000e-06,1.09900000e-02
-8.43940000e-06,1.09900000e-02
-8.43900000e-06,1.09900000e-02
-8.43860000e-06,1.09900000e-02
-8.43820000e-06,1.09900000e-02
-8.43780000e-06,1.09900000e-02
-8.43740000e-06,1.09900000e-02
-8.43700000e-06,1.09900000e-02
-8.43660000e-06,1.09900000e-02
-8.43620000e-06,1.09900000e-02
-8.43580000e-06,1.09900000e-02
-8.43540000e-06,1.08180000e-02
-8.43500000e-06,1.08180000e-02
-8.43460000e-06,1.08180000e-02
-8.43420000e-06,1.09900000e-02
-8.43380000e-06,1.09900000e-02
-8.43340000e-06,1.09900000e-02
-8.43300000e-06,1.11620000e-02
-8.43260000e-06,1.09900000e-02
-8.43220000e-06,1.09900000e-02
-8.43180000e-06,1.09900000e-02
-8.43140000e-06,1.09900000e-02
-8.43100000e-06,1.09900000e-02
-8.43060000e-06,1.09900000e-02
-8.43020000e-06,1.09900000e-02
-8.42980000e-06,1.09900000e-02
-8.42940000e-06,1.09900000e-02
-8.42900000e-06,1.09900000e-02
-8.42860000e-06,1.09900000e-02
-8.42820000e-06,1.08180000e-02
-8.42780000e-06,1.08180000e-02
-8.42740000e-06,1.09900000e-02
-8.42700000e-06,1.09900000e-02
-8.42660000e-06,1.11620000e-02
-8.42620000e-06,1.11620000e-02
-8.42580000e-06,1.11620000e-02
-8.42540000e-06,1.11620000e-02
-8.42500000e-06,1.11620000e-02
-8.42460000e-06,1.09900000e-02
-8.42420000e-06,1.09900000e-02
-8.42380000e-06,1.08180000e-02
-8.42340000e-06,1.08180000e-02
-8.42300000e-06,1.08180000e-02
-8.42260000e-06,1.08180000e-02
-8.42220000e-06,1.08180000e-02
-8.42180000e-06,1.08180000e-02
-8.42140000e-06,1.08180000e-02
-8.42100000e-06,1.08180000e-02
-8.42060000e-06,1.08180000e-02
-8.42020000e-06,1.06460000e-02
-8.41980000e-06,1.08180000e-02
-8.41940000e-06,1.08180000e-02
-8.41900000e-06,1.08180000e-02
-8.41860000e-06,1.08180000e-02
-8.41820000e-06,1.08180000e-02
-8.41780000e-06,1.08180000e-02
-8.41740000e-06,1.08180000e-02
-8.41700000e-06,1.08180000e-02
-8.41660000e-06,1.08180000e-02
-8.41620000e-06,1.09900000e-02
-8.41580000e-06,1.08180000e-02
-8.41540000e-06,1.08180000e-02
-8.41500000e-06,1.06460000e-02
-8.41460000e-06,1.06460000e-02
-8.41420000e-06,1.06460000e-02
-8.41380000e-06,1.06460000e-02
-8.41340000e-06,1.08180000e-02
-8.41300000e-06,1.08180000e-02
-8.41260000e-06,1.08180000e-02
-8.41220000e-06,1.08180000e-02
-8.41180000e-06,1.06460000e-02
-8.41140000e-06,1.06460000e-02
-8.41100000e-06,1.08180000e-02
-8.41060000e-06,1.08180000e-02
-8.41020000e-06,1.08180000e-02
-8.40980000e-06,1.08180000e-02
-8.40940000e-06,1.08180000e-02
-8.40900000e-06,1.08180000e-02
-8.40860000e-06,1.08180000e-02
-8.40820000e-06,1.08180000e-02
-8.40780000e-06,1.08180000e-02
-8.40740000e-06,1.08180000e-02
-8.40700000e-06,1.06460000e-02
-8.40660000e-06,1.04740000e-02
-8.40620000e-06,1.03020000e-02
-8.40580000e-06,1.03020000e-02
-8.40540000e-06,1.03020000e-02
-8.40500000e-06,1.04740000e-02
-8.40460000e-06,1.06460000e-02
-8.40420000e-06,1.08180000e-02
-8.40380000e-06,1.09900000e-02
-8.40340000e-06,1.09900000e-02
-8.40300000e-06,1.09900000e-02
-8.40260000e-06,1.08180000e-02
-8.40220000e-06,1.06460000e-02
-8.40180000e-06,1.06460000e-02
-8.40140000e-06,1.06460000e-02
-8.40100000e-06,1.06460000e-02
-8.40060000e-06,1.06460000e-02
-8.40020000e-06,1.08180000e-02
-8.39980000e-06,1.08180000e-02
-8.39940000e-06,1.08180000e-02
-8.39900000e-06,1.08180000e-02
-8.39860000e-06,1.08180000e-02
-8.39820000e-06,1.08180000e-02
-8.39780000e-06,1.06460000e-02
-8.39740000e-06,1.04740000e-02
-8.39700000e-06,1.04740000e-02
-8.39660000e-06,1.04740000e-02
-8.39620000e-06,1.04740000e-02
-8.39580000e-06,1.04740000e-02
-8.39540000e-06,1.04740000e-02
-8.39500000e-06,1.04740000e-02
-8.39460000e-06,1.06460000e-02
-8.39420000e-06,1.06460000e-02
-8.39380000e-06,1.08180000e-02
-8.39340000e-06,1.08180000e-02
-8.39300000e-06,1.08180000e-02
-8.39260000e-06,1.06460000e-02
-8.39220000e-06,1.04740000e-02
-8.39180000e-06,1.04740000e-02
-8.39140000e-06,1.04740000e-02
-8.39100000e-06,1.04740000e-02
-8.39060000e-06,1.04740000e-02
-8.39020000e-06,1.04740000e-02
-8.38980000e-06,1.04740000e-02
-8.38940000e-06,1.06460000e-02
-8.38900000e-06,1.06460000e-02
-8.38860000e-06,1.08180000e-02
-8.38820000e-06,1.08180000e-02
-8.38780000e-06,1.08180000e-02
-8.38740000e-06,1.08180000e-02
-8.38700000e-06,1.08180000e-02
-8.38660000e-06,1.06460000e-02
-8.38620000e-06,1.08180000e-02
-8.38580000e-06,1.08180000e-02
-8.38540000e-06,1.08180000e-02
-8.38500000e-06,1.08180000e-02
-8.38460000e-06,1.06460000e-02
-8.38420000e-06,1.06460000e-02
-8.38380000e-06,1.06460000e-02
-8.38340000e-06,1.06460000e-02
-8.38300000e-06,1.06460000e-02
-8.38260000e-06,1.06460000e-02
-8.38220000e-06,1.06460000e-02
-8.38180000e-06,1.06460000e-02
-8.38140000e-06,1.04740000e-02
-8.38100000e-06,1.04740000e-02
-8.38060000e-06,1.04740000e-02
-8.38020000e-06,1.04740000e-02
-8.37980000e-06,1.04740000e-02
-8.37940000e-06,1.06460000e-02
-8.37900000e-06,1.08180000e-02
-8.37860000e-06,1.08180000e-02
-8.37820000e-06,1.09900000e-02
-8.37780000e-06,1.09900000e-02
-8.37740000e-06,1.09900000e-02
-8.37700000e-06,1.09900000e-02
-8.37660000e-06,1.09900000e-02
-8.37620000e-06,1.09900000e-02
-8.37580000e-06,1.08180000e-02
-8.37540000e-06,1.08180000e-02
-8.37500000e-06,1.06460000e-02
-8.37460000e-06,1.06460000e-02
-8.37420000e-06,1.06460000e-02
-8.37380000e-06,1.06460000e-02
-8.37340000e-06,1.06460000e-02
-8.37300000e-06,1.06460000e-02
-8.37260000e-06,1.06460000e-02
-8.37220000e-06,1.04740000e-02
-8.37180000e-06,1.03020000e-02
-8.37140000e-06,1.03020000e-02
-8.37100000e-06,1.03020000e-02
-8.37060000e-06,1.03020000e-02
-8.37020000e-06,1.04740000e-02
-8.36980000e-06,1.06460000e-02
-8.36940000e-06,1.06460000e-02
-8.36900000e-06,1.08180000e-02
-8.36860000e-06,1.08180000e-02
-8.36820000e-06,1.08180000e-02
-8.36780000e-06,1.08180000e-02
-8.36740000e-06,1.09900000e-02
-8.36700000e-06,1.09900000e-02
-8.36660000e-06,1.09900000e-02
-8.36620000e-06,1.09900000e-02
-8.36580000e-06,1.08180000e-02
-8.36540000e-06,1.08180000e-02
-8.36500000e-06,1.06460000e-02
-8.36460000e-06,1.06460000e-02
-8.36420000e-06,1.04740000e-02
-8.36380000e-06,1.04740000e-02
-8.36340000e-06,1.04740000e-02
-8.36300000e-06,1.06460000e-02
-8.36260000e-06,1.06460000e-02
-8.36220000e-06,1.08180000e-02
-8.36180000e-06,1.08180000e-02
-8.36140000e-06,1.08180000e-02
-8.36100000e-06,1.08180000e-02
-8.36060000e-06,1.08180000e-02
-8.36020000e-06,1.08180000e-02
-8.35980000e-06,1.08180000e-02
-8.35940000e-06,1.08180000e-02
-8.35900000e-06,1.08180000e-02
-8.35860000e-06,1.08180000e-02
-8.35820000e-06,1.08180000e-02
-8.35780000e-06,1.09900000e-02
-8.35740000e-06,1.09900000e-02
-8.35700000e-06,1.09900000e-02
-8.35660000e-06,1.09900000e-02
-8.35620000e-06,1.09900000e-02
-8.35580000e-06,1.09900000e-02
-8.35540000e-06,1.09900000e-02
-8.35500000e-06,1.09900000e-02
-8.35460000e-06,1.11620000e-02
-8.35420000e-06,1.11620000e-02
-8.35380000e-06,1.11620000e-02
-8.35340000e-06,1.11620000e-02
-8.35300000e-06,1.11620000e-02
-8.35260000e-06,1.11620000e-02
-8.35220000e-06,1.11620000e-02
-8.35180000e-06,1.11620000e-02
-8.35140000e-06,1.13340000e-02
-8.35100000e-06,1.13340000e-02
-8.35060000e-06,1.13340000e-02
-8.35020000e-06,1.11620000e-02
-8.34980000e-06,1.11620000e-02
-8.34940000e-06,1.09900000e-02
-8.34900000e-06,1.08180000e-02
-8.34860000e-06,1.08180000e-02
-8.34820000e-06,1.06460000e-02
-8.34780000e-06,1.08180000e-02
-8.34740000e-06,1.08180000e-02
-8.34700000e-06,1.08180000e-02
-8.34660000e-06,1.09900000e-02
-8.34620000e-06,1.11620000e-02
-8.34580000e-06,1.11620000e-02
-8.34540000e-06,1.11620000e-02
-8.34500000e-06,1.11620000e-02
-8.34460000e-06,1.11620000e-02
-8.34420000e-06,1.13340000e-02
-8.34380000e-06,1.13340000e-02
-8.34340000e-06,1.13340000e-02
-8.34300000e-06,1.11620000e-02
-8.34260000e-06,1.09900000e-02
-8.34220000e-06,1.08180000e-02
-8.34180000e-06,1.08180000e-02
-8.34140000e-06,1.08180000e-02
-8.34100000e-06,1.08180000e-02
-8.34060000e-06,1.09900000e-02
-8.34020000e-06,1.09900000e-02
-8.33980000e-06,1.09900000e-02
-8.33940000e-06,1.09900000e-02
-8.33900000e-06,1.09900000e-02
-8.33860000e-06,1.08180000e-02
-8.33820000e-06,1.08180000e-02
