Model,MSO24
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-09
Record Length,250000
Zero Index,124999.18750000
Vertical Units,V

Labels,
TIME,CH1
-3.12081500e-04,1.40000000e-01
-3.12073500e-04,1.40800000e-01
-3.12065500e-04,1.40000000e-01
-3.12057500e-04,1.40000000e-01
-3.12049500e-04,1.40000000e-01
-3.12041500e-04,1.40000000e-01
-3.12033500e-04,1.39200000e-01
-3.12025500e-04,1.40000000e-01
-3.12017500e-04,1.40000000e-01
-3.12009500e-04,1.40800000e-01
-3.12001500e-04,1.40000000e-01
-3.11993500e-04,1.40000000e-01
-3.11985500e-04,1.40800000e-01
-3.11977500e-04,1.40000000e-01
-3.11969500e-04,1.40800000e-01
-3.11961500e-04,1.40800000e-01
-3.11953500e-04,1.40000000e-01
-3.11945500e-04,1.40000000e-01
-3.11937500e-04,1.40800000e-01
-3.11929500e-04,1.40800000e-01
-3.11921500e-04,1.40000000e-01
-3.11913500e-04,1.40000000e-01
-3.11905500e-04,1.40800000e-01
-3.11897500e-04,1.40800000e-01
-3.11889500e-04,1.40000000e-01
-3.11881500e-04,1.40000000e-01
-3.11873500e-04,1.40000000e-01
-3.11865500e-04,1.40000000e-01
-3.11857500e-04,1.40000000e-01
-3.11849500e-04,1.40000000e-01
-3.11841500e-04,1.40800000e-01
-3.11833500e-04,1.40000000e-01
-3.11825500e-04,1.40000000e-01
-3.11817500e-04,1.40800000e-01
-3.11809500e-04,1.40800000e-01
-3.11801500e-04,1.40000000e-01
-3.11793500e-04,1.40000000e-01
-3.11785500e-04,1.41600000e-01
-3.11777500e-04,1.40000000e-01
-3.11769500e-04,1.40000000e-01
-3.11761500e-04,1.40000000e-01
-3.11753500e-04,1.40800000e-01
-3.11745500e-04,1.40800000e-01
-3.11737500e-04,1.40800000e-01
-3.11729500e-04,1.40000000e-01
-3.11721500e-04,1.40800000e-01
-3.11713500e-04,1.40000000e-01
-3.11705500e-04,1.40000000e-01
-3.11697500e-04,1.40800000e-01
-3.11689500e-04,1.40000000e-01
-3.11681500e-04,1.40000000e-01
-3.11673500e-04,1.40800000e-01
-3.11665500e-04,1.40800000e-01
-3.11657500e-04,1.40800000e-01
-3.11649500e-04,1.40000000e-01
-3.11641500e-04,1.40000000e-01
-3.11633500e-04,1.40000000e-01
-3.11625500e-04,1.40000000e-01
-3.11617500e-04,1.40000000e-01
-3.11609500e-04,1.40800000e-01
-3.11601500e-04,1.40000000e-01
-3.11593500e-04,1.40000000e-01
-3.11585500e-04,1.40000000e-01
-3.11577500e-04,1.40000000e-01
-3.11569500e-04,1.40800000e-01
-3.11561500e-04,1.40000000e-01
-3.11553500e-04,1.40000000e-01
-3.11545500e-04,1.40000000e-01
-3.11537500e-04,1.40000000e-01
-3.11529500e-04,1.40800000e-01
-3.11521500e-04,1.40800000e-01
-3.11513500e-04,1.40000000e-01
-3.11505500e-04,1.40000000e-01
-3.11497500e-04,1.40000000e-01
-3.11489500e-04,1.40000000e-01
-3.11481500e-04,1.40000000e-01
-3.11473500e-04,1.40000000e-01
-3.11465500e-04,1.40800000e-01
-3.11457500e-04,1.40000000e-01
-3.11449500e-04,1.40000000e-01
-3.11441500e-04,1.40000000e-01
-3.11433500e-04,1.40800000e-01
-3.11425500e-04,1.40000000e-01
-3.11417500e-04,1.40000000e-01
-3.11409500e-04,1.39200000e-01
-3.11401500e-04,1.40800000e-01
-3.11393500e-04,1.40000000e-01
-3.11385500e-04,1.40000000e-01
-3.11377500e-04,1.40000000e-01
-3.11369500e-04,1.40000000e-01
-3.11361500e-04,1.40000000e-01
-3.11353500e-04,1.40800000e-01
-3.11345500e-04,1.40800000e-01
-3.11337500e-04,1.40000000e-01
-3.11329500e-04,1.40800000e-01
-3.11321500e-04,1.40800000e-01
-3.11313500e-04,1.40000000e-01
-3.11305500e-04,1.40000000e-01
-3.11297500e-04,1.40000000e-01
-3.11289500e-04,1.40000000e-01
-3.11281500e-04,1.40800000e-01
-3.11273500e-04,1.40800000e-01
-3.11265500e-04,1.40000000e-01
-3.11257500e-04,1.40000000e-01
-3.11249500e-04,1.40800000e-01
-3.11241500e-04,1.40800000e-01
-3.11233500e-04,1.40800000e-01
-3.11225500e-04,1.40000000e-01
-3.11217500e-04,1.40800000e-01
-3.11209500e-04,1.40000000e-01
-3.11201500e-04,1.40800000e-01
-3.11193500e-04,1.40000000e-01
-3.11185500e-04,1.40000000e-01
-3.11177500e-04,1.40800000e-01
-3.11169500e-04,1.40000000e-01
-3.11161500e-04,1.40000000e-01
-3.11153500e-04,1.40000000e-01
-3.11145500e-04,1.40000000e-01
-3.11137500e-04,1.40000000e-01
-3.11129500e-04,1.40800000e-01
-3.11121500e-04,1.40800000e-01
-3.11113500e-04,1.40000000e-01
-3.11105500e-04,1.40800000e-01
-3.11097500e-04,1.40000000e-01
-3.11089500e-04,1.40800000e-01
-3.11081500e-04,1.40800000e-01
-3.11073500e-04,1.40800000e-01
-3.11065500e-04,1.40000000e-01
-3.11057500e-04,1.40800000e-01
-3.11049500e-04,1.40000000e-01
-3.11041500e-04,1.40800000e-01
-3.11033500e-04,1.40800000e-01
-3.11025500e-04,1.40000000e-01
-3.11017500e-04,1.40800000e-01
-3.11009500e-04,1.40000000e-01
-3.11001500e-04,1.40800000e-01
-3.10993500e-04,1.40800000e-01
-3.10985500e-04,1.40800000e-01
-3.10977500e-04,1.40000000e-01
-3.10969500e-04,1.40800000e-01
-3.10961500e-04,1.40000000e-01
-3.10953500e-04,1.40000000e-01
-3.10945500e-04,1.40800000e-01
-3.10937500e-04,1.40000000e-01
-3.10929500e-04,1.40800000e-01
-3.10921500e-04,1.40800000e-01
-3.10913500e-04,1.40800000e-01
-3.10905500e-04,1.40000000e-01
-3.10897500e-04,1.40800000e-01
-3.10889500e-04,1.40000000e-01
-3.10881500e-04,1.40000000e-01
-3.10873500e-04,1.40000000e-01
-3.10865500e-04,1.40000000e-01
-3.10857500e-04,1.40000000e-01
-3.10849500e-04,1.40800000e-01
-3.10841500e-04,1.40000000e-01
-3.10833500e-04,1.40800000e-01
-3.10825500e-04,1.40000000e-01
-3.10817500e-04,1.40800000e-01
-3.10809500e-04,1.40000000e-01
-3.10801500e-04,1.40000000e-01
-3.10793500e-04,1.40000000e-01
-3.10785500e-04,1.40800000e-01
-3.10777500e-04,1.40800000e-01
-3.10769500e-04,1.40800000e-01
-3.10761500e-04,1.40000000e-01
-3.10753500e-04,1.40800000e-01
-3.10745500e-04,1.40000000e-01
-3.10737500e-04,1.40800000e-01
-3.10729500e-04,1.40000000e-01
-3.10721500e-04,1.40800000e-01
-3.10713500e-04,1.40800000e-01
-3.10705500e-04,1.40000000e-01
-3.10697500e-04,1.40800000e-01
-3.10689500e-04,1.40800000e-01
-3.10681500e-04,1.40000000e-01
-3.10673500e-04,1.40000000e-01
-3.10665500e-04,1.40000000e-01
-3.10657500e-04,1.40000000e-01
-3.10649500e-04,1.40800000e-01
-3.10641500e-04,1.40000000e-01
-3.10633500e-04,1.40800000e-01
-3.10625500e-04,1.40000000e-01
-3.10617500e-04,1.40800000e-01
-3.10609500e-04,1.40000000e-01
-3.10601500e-04,1.40000000e-01
-3.10593500e-04,1.40000000e-01
-3.10585500e-04,1.40000000e-01
-3.10577500e-04,1.40800000e-01
-3.10569500e-04,1.40000000e-01
-3.10561500e-04,1.40000000e-01
-3.10553500e-04,1.40800000e-01
-3.10545500e-04,1.40800000e-01
-3.10537500e-04,1.40000000e-01
-3.10529500e-04,1.40000000e-01
-3.10521500e-04,1.40800000e-01
-3.10513500e-04,1.40000000e-01
-3.10505500e-04,1.40800000e-01
-3.10497500e-04,1.40800000e-01
-3.10489500e-04,1.40000000e-01
-3.10481500e-04,1.40000000e-01
-3.10473500e-04,1.40000000e-01
-3.10465500e-04,1.40800000e-01
-3.10457500e-04,1.40800000e-01
-3.10449500e-04,1.40000000e-01
-3.10441500e-04,1.40000000e-01
-3.10433500e-04,1.40000000e-01
-3.10425500e-04,1.40800000e-01
-3.10417500e-04,1.40800000e-01
-3.10409500e-04,1.40800000e-01
-3.10401500e-04,1.40000000e-01
-3.10393500e-04,1.40000000e-01
-3.10385500e-04,1.40800000e-01
-3.10377500e-04,1.40800000e-01
-3.10369500e-04,1.40000000e-01
-3.10361500e-04,1.40800000e-01
-3.10353500e-04,1.40000000e-01
-3.10345500e-04,1.40000000e-01
-3.10337500e-04,1.40000000e-01
-3.10329500e-04,1.40800000e-01
-3.10321500e-04,1.40000000e-01
-3.10313500e-04,1.40000000e-01
-3.10305500e-04,1.40000000e-01
-3.10297500e-04,1.40800000e-01
-3.10289500e-04,1.40800000e-01
-3.10281500e-04,1.39200000e-01
-3.10273500e-04,1.40000000e-01
-3.10265500e-04,1.40000000e-01
-3.10257500e-04,1.40800000e-01
-3.10249500e-04,1.40800000e-01
-3.10241500e-04,1.40000000e-01
-3.10233500e-04,1.40000000e-01
-3.10225500e-04,1.40000000e-01
-3.10217500e-04,1.40800000e-01
-3.10209500e-04,1.40800000e-01
-3.10201500e-04,1.40800000e-01
-3.10193500e-04,1.40800000e-01
-3.10185500e-04,1.40000000e-01
-3.10177500e-04,1.40000000e-01
-3.10169500e-04,1.40000000e-01
-3.10161500e-04,1.40000000e-01
-3.10153500e-04,1.40800000e-01
-3.10145500e-04,1.40000000e-01
-3.10137500e-04,1.40800000e-01
-3.10129500e-04,1.40800000e-01
-3.10121500e-04,1.40000000e-01
-3.10113500e-04,1.40000000e-01
-3.10105500e-04,1.40800000e-01
-3.10097500e-04,1.40800000e-01
-3.10089500e-04,1.40800000e-01
-3.10081500e-04,1.40800000e-01
-3.10073500e-04,1.40000000e-01
-3.10065500e-04,1.40000000e-01
-3.10057500e-04,1.40800000e-01
-3.10049500e-04,1.40000000e-01
-3.10041500e-04,1.40000000e-01
-3.10033500e-04,1.40800000e-01
-3.10025500e-04,1.40000000e-01
-3.10017500e-04,1.40000000e-01
-3.10009500e-04,1.40000000e-01
-3.10001500e-04,1.40800000e-01
-3.09993500e-04,1.40800000e-01
-3.09985500e-04,1.40800000e-01
-3.09977500e-04,1.40000000e-01
-3.09969500e-04,1.40000000e-01
-3.09961500e-04,1.40800000e-01
-3.09953500e-04,1.40000000e-01
-3.09945500e-04,1.40800000e-01
-3.09937500e-04,1.40000000e-01
-3.09929500e-04,1.40800000e-01
-3.09921500e-04,1.39200000e-01
-3.09913500e-04,1.40000000e-01
-3.09905500e-04,1.40000000e-01
-3.09897500e-04,1.40800000e-01
-3.09889500e-04,1.40800000e-01
-3.09881500e-04,1.40800000e-01
-3.09873500e-04,1.40800000e-01
-3.09865500e-04,1.40000000e-01
-3.09857500e-04,1.40800000e-01
-3.09849500e-04,1.40000000e-01
-3.09841500e-04,1.40800000e-01
-3.09833500e-04,1.40800000e-01
-3.09825500e-04,1.40800000e-01
-3.09817500e-04,1.40800000e-01
-3.09809500e-04,1.40000000e-01
-3.09801500e-04,1.40000000e-01
-3.09793500e-04,1.40800000e-01
-3.09785500e-04,1.40800000e-01
-3.09777500e-04,1.40000000e-01
-3.09769500e-04,1.40000000e-01
-3.09761500e-04,1.40000000e-01
-3.09753500e-04,1.40000000e-01
-3.09745500e-04,1.40800000e-01
-3.09737500e-04,1.40000000e-01
-3.09729500e-04,1.40000000e-01
-3.09721500e-04,1.40800000e-01
-3.09713500e-04,1.40000000e-01
-3.09705500e-04,1.40000000e-01
-3.09697500e-04,1.40800000e-01
-3.09689500e-04,1.40000000e-01
-3.09681500e-04,1.40800000e-01
-3.09673500e-04,1.40800000e-01
-3.09665500e-04,1.40000000e-01
-3.09657500e-04,1.40000000e-01
-3.09649500e-04,1.40800000e-01
-3.09641500e-04,1.40800000e-01
-3.09633500e-04,1.40800000e-01
-3.09625500e-04,1.40000000e-01
-3.09617500e-04,1.40000000e-01
-3.09609500e-04,1.40800000e-01
-3.09601500e-04,1.40000000e-01
-3.09593500e-04,1.40800000e-01
-3.09585500e-04,1.40000000e-01
-3.09577500e-04,1.40800000e-01
-3.09569500e-04,1.40000000e-01
-3.09561500e-04,1.40000000e-01
-3.09553500e-04,1.40800000e-01
-3.09545500e-04,1.40000000e-01
-3.09537500e-04,1.40800000e-01
-3.09529500e-04,1.40000000e-01
-3.09521500e-04,1.40000000e-01
-3.09513500e-04,1.40000000e-01
-3.09505500e-04,1.40800000e-01
-3.09497500e-04,1.40800000e-01
-3.09489500e-04,1.40000000e-01
-3.09481500e-04,1.40000000e-01
-3.09473500e-04,1.41600000e-01
-3.09465500e-04,1.40000000e-01
-3.09457500e-04,1.40800000e-01
-3.09449500e-04,1.40000000e-01
-3.09441500e-04,1.40800000e-01
-3.09433500e-04,1.40000000e-01
-3.09425500e-04,1.40800000e-01
-3.09417500e-04,1.40000000e-01
-3.09409500e-04,1.40000000e-01
-3.09401500e-04,1.40000000e-01
-3.09393500e-04,1.40000000e-01
-3.09385500e-04,1.40000000e-01
-3.09377500e-04,1.40000000e-01
-3.09369500e-04,1.40800000e-01
-3.09361500e-04,1.40000000e-01
-3.09353500e-04,1.40000000e-01
-3.09345500e-04,1.40800000e-01
-3.09337500e-04,1.40800000e-01
-3.09329500e-04,1.40000000e-01
-3.09321500e-04,1.40800000e-01
-3.09313500e-04,1.40000000e-01
-3.09305500e-04,1.40800000e-01
-3.09297500e-04,1.40800000e-01
-3.09289500e-04,1.40000000e-01
-3.09281500e-04,1.40000000e-01
-3.09273500e-04,1.40000000e-01
-3.09265500e-04,1.40800000e-01
-3.09257500e-04,1.40000000e-01
-3.09249500e-04,1.40800000e-01
-3.09241500e-04,1.40000000e-01
-3.09233500e-04,1.40000000e-01
-3.09225500e-04,1.40800000e-01
-3.09217500e-04,1.40000000e-01
-3.09209500e-04,1.40800000e-01
-3.09201500e-04,1.40800000e-01
-3.09193500e-04,1.40800000e-01
-3.09185500e-04,1.40000000e-01
-3.09177500e-04,1.40800000e-01
-3.09169500e-04,1.40000000e-01
-3.09161500e-04,1.40800000e-01
-3.09153500e-04,1.40000000e-01
-3.09145500e-04,1.40800000e-01
-3.09137500e-04,1.40800000e-01
-3.09129500e-04,1.40800000e-01
-3.09121500e-04,1.40800000e-01
-3.09113500e-04,1.40000000e-01
-3.09105500e-04,1.40000000e-01
-3.09097500e-04,1.40800000e-01
-3.09089500e-04,1.40000000e-01
-3.09081500e-04,1.40800000e-01
-3.09073500e-04,1.40800000e-01
-3.09065500e-04,1.40000000e-01
-3.09057500e-04,1.40800000e-01
-3.09049500e-04,1.40800000e-01
-3.09041500e-04,1.40000000e-01
-3.09033500e-04,1.40800000e-01
-3.09025500e-04,1.40000000e-01
-3.09017500e-04,1.40000000e-01
-3.09009500e-04,1.40800000e-01
-3.09001500e-04,1.40000000e-01
-3.08993500e-04,1.40800000e-01
-3.08985500e-04,1.41600000e-01
-3.08977500e-04,1.40800000e-01
-3.08969500e-04,1.40800000e-01
-3.08961500e-04,1.40000000e-01
-3.08953500e-04,1.40800000e-01
-3.08945500e-04,1.40800000e-01
-3.08937500e-04,1.40000000e-01
-3.08929500e-04,1.40000000e-01
-3.08921500e-04,1.40800000e-01
-3.08913500e-04,1.40000000e-01
-3.08905500e-04,1.40000000e-01
-3.08897500e-04,1.40800000e-01
-3.08889500e-04,1.40800000e-01
-3.08881500e-04,1.40000000e-01
-3.08873500e-04,1.40000000e-01
-3.08865500e-04,1.40000000e-01
-3.08857500e-04,1.40800000e-01
-3.08849500e-04,1.40000000e-01
-3.08841500e-04,1.40000000e-01
-3.08833500e-04,1.40800000e-01
-3.08825500e-04,1.40800000e-01
-3.08817500e-04,1.40000000e-01
-3.08809500e-04,1.40800000e-01
-3.08801500e-04,1.40000000e-01
-3.08793500e-04,1.40000000e-01
-3.08785500e-04,1.40800000e-01
-3.08777500e-04,1.40000000e-01
-3.08769500e-04,1.40800000e-01
-3.08761500e-04,1.40800000e-01
-3.08753500e-04,1.40000000e-01
-3.08745500e-04,1.40000000e-01
-3.08737500e-04,1.40000000e-01
-3.08729500e-04,1.40800000e-01
-3.08721500e-04,1.40800000e-01
-3.08713500e-04,1.40000000e-01
-3.08705500e-04,1.40800000e-01
-3.08697500e-04,1.40800000e-01
-3.08689500e-04,1.40000000e-01
-3.08681500e-04,1.40000000e-01
-3.08673500e-04,1.40800000e-01
-3.08665500e-04,1.40000000e-01
-3.08657500e-04,1.40800000e-01
-3.08649500e-04,1.40000000e-01
-3.08641500e-04,1.40800000e-01
-3.08633500e-04,1.40000000e-01
-3.08625500e-04,1.40000000e-01
-3.08617500e-04,1.40800000e-01
-3.08609500e-04,1.40000000e-01
-3.08601500e-04,1.40800000e-01
-3.08593500e-04,1.40000000e-01
-3.08585500e-04,1.40800000e-01
-3.08577500e-04,1.40800000e-01
-3.08569500e-04,1.40800000e-01
-3.08561500e-04,1.40800000e-01
-3.08553500e-04,1.40000000e-01
-3.08545500e-04,1.40000000e-01
-3.08537500e-04,1.40000000e-01
-3.08529500e-04,1.40800000e-01
-3.08521500e-04,1.40000000e-01
-3.08513500e-04,1.40800000e-01
-3.08505500e-04,1.40000000e-01
-3.08497500e-04,1.40800000e-01
-3.08489500e-04,1.40800000e-01
-3.08481500e-04,1.40000000e-01
-3.08473500e-04,1.40800000e-01
-3.08465500e-04,1.40000000e-01
-3.08457500e-04,1.40800000e-01
-3.08449500e-04,1.40000000e-01
-3.08441500e-04,1.40800000e-01
-3.08433500e-04,1.40800000e-01
-3.08425500e-04,1.40000000e-01
-3.08417500e-04,1.40800000e-01
-3.08409500e-04,1.40000000e-01
-3.08401500e-04,1.40800000e-01
-3.08393500e-04,1.40000000e-01
-3.08385500e-04,1.40000000e-01
-3.08377500e-04,1.40800000e-01
-3.08369500e-04,1.40800000e-01
-3.08361500e-04,1.40800000e-01
-3.08353500e-04,1.40000000e-01
-3.08345500e-04,1.40000000e-01
-3.08337500e-04,1.40800000e-01
-3.08329500e-04,1.40000000e-01
-3.08321500e-04,1.40800000e-01
-3.08313500e-04,1.40800000e-01
-3.08305500e-04,1.40800000e-01
-3.08297500e-04,1.40000000e-01
-3.08289500e-04,1.40800000e-01
-3.08281500e-04,1.40000000e-01
-3.08273500e-04,1.40800000e-01
-3.08265500e-04,1.39200000e-01
-3.08257500e-04,1.40800000e-01
-3.08249500e-04,1.40800000e-01
-3.08241500e-04,1.40000000e-01
-3.08233500e-04,1.40000000e-01
-3.08225500e-04,1.40800000e-01
-3.08217500e-04,1.40000000e-01
-3.08209500e-04,1.40800000e-01
-3.08201500e-04,1.40000000e-01
-3.08193500e-04,1.40000000e-01
-3.08185500e-04,1.40000000e-01
-3.08177500e-04,1.40800000e-01
-3.08169500e-04,1.40000000e-01
-3.08161500e-04,1.40800000e-01
-3.08153500e-04,1.40800000e-01
-3.08145500e-04,1.40800000e-01
-3.08137500e-04,1.40000000e-01
-3.08129500e-04,1.40800000e-01
-3.08121500e-04,1.40000000e-01
-3.08113500e-04,1.40800000e-01
-3.08105500e-04,1.40000000e-01
-3.08097500e-04,1.40000000e-01
-3.08089500e-04,1.40000000e-01
-3.08081500e-04,1.40800000e-01
-3.08073500e-04,1.40000000e-01
-3.08065500e-04,1.40000000e-01
-3.08057500e-04,1.40000000e-01
-3.08049500e-04,1.40800000e-01
-3.08041500e-04,1.40800000e-01
-3.08033500e-04,1.40000000e-01
-3.08025500e-04,1.40800000e-01
-3.08017500e-04,1.40800000e-01
-3.08009500e-04,1.40800000e-01
-3.08001500e-04,1.40000000e-01
-3.07993500e-04,1.40000000e-01
-3.07985500e-04,1.40000000e-01
-3.07977500e-04,1.40800000e-01
-3.07969500e-04,1.40000000e-01
-3.07961500e-04,1.40000000e-01
-3.07953500e-04,1.40000000e-01
-3.07945500e-04,1.40800000e-01
-3.07937500e-04,1.40000000e-01
-3.07929500e-04,1.40000000e-01
-3.07921500e-04,1.40800000e-01
-3.07913500e-04,1.40800000e-01
-3.07905500e-04,1.40000000e-01
-3.07897500e-04,1.40800000e-01
-3.07889500e-04,1.40000000e-01
-3.07881500e-04,1.40800000e-01
-3.07873500e-04,1.40000000e-01
-3.07865500e-04,1.40000000e-01
-3.07857500e-04,1.40800000e-01
-3.07849500e-04,1.40800000e-01
-3.07841500e-04,1.40800000e-01
-3.07833500e-04,1.40800000e-01
-3.07825500e-04,1.40000000e-01
-3.07817500e-04,1.40800000e-01
-3.07809500e-04,1.40800000e-01
-3.07801500e-04,1.40800000e-01
-3.07793500e-04,1.40000000e-01
-3.07785500e-04,1.40800000e-01
-3.07777500e-04,1.40000000e-01
-3.07769500e-04,1.40800000e-01
-3.07761500e-04,1.40000000e-01
-3.07753500e-04,1.40800000e-01
-3.07745500e-04,1.40000000e-01
-3.07737500e-04,1.40800000e-01
-3.07729500e-04,1.40000000e-01
-3.07721500e-04,1.40000000e-01
-3.07713500e-04,1.40000000e-01
-3.07705500e-04,1.40800000e-01
-3.07697500e-04,1.40800000e-01
-3.07689500e-04,1.40000000e-01
-3.07681500e-04,1.40800000e-01
-3.07673500e-04,1.40800000e-01
-3.07665500e-04,1.40000000e-01
-3.07657500e-04,1.40800000e-01
-3.07649500e-04,1.40000000e-01
-3.07641500e-04,1.40000000e-01
-3.07633500e-04,1.40800000e-01
-3.07625500e-04,1.40800000e-01
-3.07617500e-04,1.40000000e-01
-3.07609500e-04,1.40000000e-01
-3.07601500e-04,1.40000000e-01
-3.07593500e-04,1.40800000e-01
-3.07585500e-04,1.40800000e-01
-3.07577500e-04,1.40000000e-01
-3.07569500e-04,1.40000000e-01
-3.07561500e-04,1.40800000e-01
-3.07553500e-04,1.40000000e-01
-3.07545500e-04,1.40800000e-01
-3.07537500e-04,1.40800000e-01
-3.07529500e-04,1.40000000e-01
-3.07521500e-04,1.40800000e-01
-3.07513500e-04,1.40000000e-01
-3.07505500e-04,1.40800000e-01
-3.07497500e-04,1.40800000e-01
-3.07489500e-04,1.40800000e-01
-3.07481500e-04,1.40800000e-01
-3.07473500e-04,1.40000000e-01
-3.07465500e-04,1.40800000e-01
-3.07457500e-04,1.40800000e-01
-3.07449500e-04,1.40000000e-01
-3.07441500e-04,1.40800000e-01
-3.07433500e-04,1.40000000e-01
-3.07425500e-04,1.40800000e-01
-3.07417500e-04,1.40800000e-01
-3.07409500e-04,1.40000000e-01
-3.07401500e-04,1.40800000e-01
-3.07393500e-04,1.40000000e-01
-3.07385500e-04,1.40800000e-01
-3.07377500e-04,1.40800000e-01
-3.07369500e-04,1.40000000e-01
-3.07361500e-04,1.40800000e-01
-3.07353500e-04,1.40000000e-01
-3.07345500e-04,1.40000000e-01
-3.07337500e-04,1.40800000e-01
-3.07329500e-04,1.40000000e-01
-3.07321500e-04,1.40800000e-01
-3.07313500e-04,1.40800000e-01
-3.07305500e-04,1.40000000e-01
-3.07297500e-04,1.40000000e-01
-3.07289500e-04,1.40800000e-01
-3.07281500e-04,1.40000000e-01
-3.07273500e-04,1.40800000e-01
-3.07265500e-04,1.40800000e-01
-3.07257500e-04,1.40800000e-01
-3.07249500e-04,1.40800000e-01
-3.07241500e-04,1.40000000e-01
-3.07233500e-04,1.40800000e-01
-3.07225500e-04,1.40000000e-01
-3.07217500e-04,1.40000000e-01
-3.07209500e-04,1.41600000e-01
-3.07201500e-04,1.40800000e-01
-3.07193500e-04,1.40000000e-01
-3.07185500e-04,1.40000000e-01
-3.07177500e-04,1.40800000e-01
-3.07169500e-04,1.40000000e-01
-3.07161500e-04,1.40000000e-01
-3.07153500e-04,1.40800000e-01
-3.07145500e-04,1.40800000e-01
-3.07137500e-04,1.40800000e-01
-3.07129500e-04,1.40800000e-01
-3.07121500e-04,1.40000000e-01
-3.07113500e-04,1.40800000e-01
-3.07105500e-04,1.40000000e-01
-3.07097500e-04,1.40800000e-01
-3.07089500e-04,1.40000000e-01
-3.07081500e-04,1.40000000e-01
-3.07073500e-04,1.40800000e-01
-3.07065500e-04,1.40000000e-01
-3.07057500e-04,1.40000000e-01
-3.07049500e-04,1.40000000e-01
-3.07041500e-04,1.40000000e-01
-3.07033500e-04,1.40800000e-01
-3.07025500e-04,1.40000000e-01
-3.07017500e-04,1.40000000e-01
-3.07009500e-04,1.40800000e-01
-3.07001500e-04,1.40000000e-01
-3.06993500e-04,1.40800000e-01
-3.06985500e-04,1.40800000e-01
-3.06977500e-04,1.40000000e-01
-3.06969500e-04,1.39200000e-01
-3.06961500e-04,1.40000000e-01
-3.06953500e-04,1.40000000e-01
-3.06945500e-04,1.40000000e-01
-3.06937500e-04,1.40800000e-01
-3.06929500e-04,1.40000000e-01
-3.06921500e-04,1.40800000e-01
-3.06913500e-04,1.40000000e-01
-3.06905500e-04,1.40800000e-01
-3.06897500e-04,1.40800000e-01
-3.06889500e-04,1.40800000e-01
-3.06881500e-04,1.40000000e-01
-3.06873500e-04,1.40000000e-01
-3.06865500e-04,1.40000000e-01
-3.06857500e-04,1.40800000e-01
-3.06849500e-04,1.40000000e-01
-3.06841500e-04,1.40000000e-01
-3.06833500e-04,1.40800000e-01
-3.06825500e-04,1.40800000e-01
-3.06817500e-04,1.40800000e-01
-3.06809500e-04,1.41600000e-01
-3.06801500e-04,1.40000000e-01
-3.06793500e-04,1.40000000e-01
-3.06785500e-04,1.40800000e-01
-3.06777500e-04,1.40800000e-01
-3.06769500e-04,1.40000000e-01
-3.06761500e-04,1.40800000e-01
-3.06753500e-04,1.40000000e-01
-3.06745500e-04,1.40800000e-01
-3.06737500e-04,1.40800000e-01
-3.06729500e-04,1.40800000e-01
-3.06721500e-04,1.40800000e-01
-3.06713500e-04,1.40800000e-01
-3.06705500e-04,1.40000000e-01
-3.06697500e-04,1.40800000e-01
-3.06689500e-04,1.40000000e-01
-3.06681500e-04,1.40800000e-01
-3.06673500e-04,1.40800000e-01
-3.06665500e-04,1.40800000e-01
-3.06657500e-04,1.40000000e-01
-3.06649500e-04,1.40800000e-01
-3.06641500e-04,1.40000000e-01
-3.06633500e-04,1.40800000e-01
-3.06625500e-04,1.40800000e-01
-3.06617500e-04,1.40800000e-01
-3.06609500e-04,1.40800000e-01
-3.06601500e-04,1.40000000e-01
-3.06593500e-04,1.40800000e-01
-3.06585500e-04,1.40800000e-01
-3.06577500e-04,1.40000000e-01
-3.06569500e-04,1.40000000e-01
-3.06561500e-04,1.40000000e-01
-3.06553500e-04,1.40800000e-01
-3.06545500e-04,1.40000000e-01
-3.06537500e-04,1.40800000e-01
-3.06529500e-04,1.40800000e-01
-3.06521500e-04,1.40000000e-01
-3.06513500e-04,1.40800000e-01
-3.06505500e-04,1.40800000e-01
-3.06497500e-04,1.40000000e-01
-3.06489500e-04,1.40800000e-01
-3.06481500e-04,1.41600000e-01
-3.06473500e-04,1.40800000e-01
-3.06465500e-04,1.40800000e-01
-3.06457500e-04,1.40800000e-01
-3.06449500e-04,1.40800000e-01
-3.06441500e-04,1.40000000e-01
-3.06433500e-04,1.40800000e-01
-3.06425500e-04,1.40000000e-01
-3.06417500e-04,1.40800000e-01
-3.06409500e-04,1.40000000e-01
-3.06401500e-04,1.40000000e-01
-3.06393500e-04,1.40000000e-01
-3.06385500e-04,1.40800000e-01
-3.06377500e-04,1.40000000e-01
-3.06369500e-04,1.40000000e-01
-3.06361500e-04,1.40800000e-01
-3.06353500e-04,1.40800000e-01
-3.06345500e-04,1.40800000e-01
-3.06337500e-04,1.40800000e-01
-3.06329500e-04,1.40000000e-01
-3.06321500e-04,1.40000000e-01
-3.06313500e-04,1.40800000e-01
-3.06305500e-04,1.40800000e-01
-3.06297500e-04,1.41600000e-01
-3.06289500e-04,1.40800000e-01
-3.06281500e-04,1.40000000e-01
-3.06273500e-04,1.40800000e-01
-3.06265500e-04,1.40800000e-01
-3.06257500e-04,1.40000000e-01
-3.06249500e-04,1.40000000e-01
-3.06241500e-04,1.40000000e-01
